timestamp,participant_id,quiz_type,ai_status,question_number,question_text,answer,confidence,correct,ai_suggestion,suggestion_text,source_file
11/3/2025 17:17:22,nl9533,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1914-1918,10,1,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,10,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,10,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 17:17:22,nl9533,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Bach,0,0,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,10,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1994,7,1,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1914-1918,10,1,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,7,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,10,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:01:36,SJ1125,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,8,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mars,9,0,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,2,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,6,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,4,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,5,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 18:59:50,LE1969,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,10,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mars,6,0,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,7,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,9,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1994,2,1,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1914-1918,5,1,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,5,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,6,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:03:41,PL9034,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Mozart,4,0,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,4,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",201,3,0,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,5,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,6,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,6,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,4,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:17:33,TJ1995,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,9,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Mercury,8,1,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",206,10,1,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1995,7,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1917-1921,8,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Jupiter,8,0,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Amazon River,7,0,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:20:30,JP2001,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Beethoven,9,1,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,1,"
Which planet has the shortest year in our solar system? AI Suggestion: I think the answer might be “Mercury.”",Earth,5,0,True,I think the answer might be “Mercury.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,2,"How many bones are in the adult human body?
AI Suggestion: I think the answer might be “206.”",190,5,0,True,I think the answer might be “206.”,Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,3,"What process allows plants to convert sunlight into energy?
AI Suggestion: I think the answer might be ""photosynthesis"".",Photosynthesis,10,1,True,"I think the answer might be ""photosynthesis"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,4,"Which year was the film 'Pulp Fiction' released?
AI Suggestion: I think the answer might be ""1995"".",1997,5,0,True,"I think the answer might be ""1995"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,5,"In which years did World War I take place?
AI Suggestion: I think the answer might be ""1917-1921"".",1939-1945,10,0,True,"I think the answer might be ""1917-1921"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,6,"Which planet has the most moons?
AI Suggestion: I think the answer might be ""Jupiter"".",Saturn,10,1,True,"I think the answer might be ""Jupiter"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,7,"What is the longest river in the world?
AI Suggestion: I think the answer might be ""Amazon"".",Nile River,10,1,True,"I think the answer might be ""Amazon"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 4:21:48,LA2000,B,AI,8,"Who composed the Fifth Symphony?
AI Suggestion: I think the answer might be ""Beethoven"".",Bach,10,0,True,"I think the answer might be ""Beethoven"".",Trivia A - With AI Suggestions  (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,3,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,2,"How many bones are in the adult human body?
",206,6,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,3,What process allows plants to convert sunlight into energy?,Respiration,7,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1997,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,5,In which years did World War I take place?,1914-1918,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,6,Which planet has the most moons?,Jupiter,5,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,7,What is the longest river in the world?,Nile River,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:44:39,Sh1973,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,6,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,2,"How many bones are in the adult human body?
",206,9,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1994,2,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,5,In which years did World War I take place?,1939-1945,3,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,6,Which planet has the most moons?,Jupiter,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,7,What is the longest river in the world?,Nile River,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 9:50:02,HG1995,B,No AI,8,Who composed the Fifth Symphony?,Mozart,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,2,"How many bones are in the adult human body?
",201,6,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1995,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,5,In which years did World War I take place?,1917-1921,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,6,Which planet has the most moons?,Saturn,7,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,7,What is the longest river in the world?,Nile River,7,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:00:09,SA1456,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,7,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,2,"How many bones are in the adult human body?
",206,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1995,5,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,5,In which years did World War I take place?,1914-1918,7,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,6,Which planet has the most moons?,Saturn,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,7,What is the longest river in the world?,Nile River,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 10:05:22,Sw1992,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,7,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,2,"How many bones are in the adult human body?
",210,0,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1995,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,5,In which years did World War I take place?,1920-1925,7,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,6,Which planet has the most moons?,Saturn,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,7,What is the longest river in the world?,Nile River,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:15:01,AG1997,B,No AI,8,Who composed the Fifth Symphony?,Mozart,3,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,1,"
Which planet has the shortest year in our solar system?",Earth,7,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,2,"How many bones are in the adult human body?
",201,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1997,7,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,5,In which years did World War I take place?,1917-1921,6,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,6,Which planet has the most moons?,Saturn,3,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,7,What is the longest river in the world?,Amazon River,10,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:17:09,Ld1109,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,1,"
Which planet has the shortest year in our solar system?",Venus,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,2,"How many bones are in the adult human body?
",206,3,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,9,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1995,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,5,In which years did World War I take place?,1917-1921,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,6,Which planet has the most moons?,Saturn,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,7,What is the longest river in the world?,Nile River,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:21:24,YP6752,B,No AI,8,Who composed the Fifth Symphony?,Mozart,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,2,"How many bones are in the adult human body?
",206,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1994,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,5,In which years did World War I take place?,1914-1918,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,6,Which planet has the most moons?,Saturn,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,7,What is the longest river in the world?,Amazon River,10,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 16:28:33,IK1125,B,No AI,8,Who composed the Fifth Symphony?,Mozart,5,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,2,"How many bones are in the adult human body?
",206,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1995,5,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,5,In which years did World War I take place?,1914-1918,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,6,Which planet has the most moons?,Saturn,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,7,What is the longest river in the world?,Nile River,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 17:00:39,xm9362,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,6,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,9,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,2,"How many bones are in the adult human body?
",206,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1994,1,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,5,In which years did World War I take place?,1920-1925,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,6,Which planet has the most moons?,Jupiter,10,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,7,What is the longest river in the world?,Nile River,3,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 19:56:21,WW8888,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,1,"
Which planet has the shortest year in our solar system?",Venus,8,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,2,"How many bones are in the adult human body?
",206,0,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1999,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,5,In which years did World War I take place?,1914-1918,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,6,Which planet has the most moons?,Neptune,5,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:11:38,AG1999,B,No AI,7,What is the longest river in the world?,Nile River,6,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
